time=3.37396357,thread=0,resp_time=12.875136216216216,throughput=147.6279410260942,queue_time=9.545461490990991,queue_size=103,calculating=0.029693725225225225,waiting=3.222822554054054,mainthread=0.07715844594594595,gets=447,sets=0
time=3.389666083,thread=1,resp_time=12.31118210041841,throughput=158.93278335692122,queue_time=9.275915355648536,queue_size=113,calculating=0.05243823221757322,waiting=2.945703412133891,mainthread=0.03712510041841004,gets=478,sets=0
time=3.390696824,thread=2,resp_time=12.995741375,throughput=143.6379966740376,queue_time=9.705998493055557,queue_size=137,calculating=0.04410607175925926,waiting=3.1905288703703705,mainthread=0.055107939814814814,gets=432,sets=0
time=3.391416752,thread=3,resp_time=13.279715181222707,throughput=152.28287610349355,queue_time=10.100934200873361,queue_size=123,calculating=0.03466950436681222,waiting=3.0666661069868995,mainthread=0.0774453689956332,gets=458,sets=0
time=3.39189067,thread=4,resp_time=13.20723013215859,throughput=150.95289465280803,queue_time=9.825715881057269,queue_size=119,calculating=0.05816680396475771,waiting=3.207744925110132,mainthread=0.11560252202643172,gets=454,sets=0
time=3.39291241,thread=5,resp_time=13.53278743358396,throughput=132.66564970588195,queue_time=9.914504934837094,queue_size=111,calculating=0.028979611528822054,waiting=3.549272248120301,mainthread=0.04003063909774436,gets=399,sets=0
time=3.399455266,thread=6,resp_time=13.649873237623762,throughput=134.32812651923885,queue_time=9.945195754950495,queue_size=78,calculating=0.1065638193069307,waiting=3.541137626237624,mainthread=0.056976037128712874,gets=404,sets=0
time=3.399834181,thread=7,resp_time=12.930640819861432,throughput=143.97049203670898,queue_time=9.455625103926096,queue_size=110,calculating=0.0645330207852194,waiting=3.3203812563510393,mainthread=0.09010143879907621,gets=433,sets=0
time=3.400181794,thread=8,resp_time=12.891419122767857,throughput=148.95792247677971,queue_time=9.648270747767857,queue_size=144,calculating=0.030729100446428573,waiting=3.170252872767857,mainthread=0.042166401785714284,gets=448,sets=0
time=3.40058911,thread=9,resp_time=13.084765761160714,throughput=148.95792247677971,queue_time=9.86376353125,queue_size=145,calculating=0.06403888839285715,waiting=3.118593078125,mainthread=0.038370263392857144,gets=448,sets=0
time=3.400928023,thread=10,resp_time=12.961641758542141,throughput=145.96546421273726,queue_time=9.6221245261959,queue_size=145,calculating=0.06497018223234624,waiting=3.2350730956719818,mainthread=0.03947395444191344,gets=439,sets=0
time=3.401423843,thread=11,resp_time=12.786985468409586,throughput=152.61537146616493,queue_time=9.446399189542484,queue_size=142,calculating=0.05100807625272331,waiting=3.237773145969499,mainthread=0.05180505664488018,gets=459,sets=0
time=3.401781057,thread=12,resp_time=12.89619344766147,throughput=149.2904178394511,queue_time=9.651171997772828,queue_size=137,calculating=0.06943277951002227,waiting=3.144811750556793,mainthread=0.03077691982182628,gets=449,sets=0
time=3.402269276,thread=13,resp_time=12.90215016008772,throughput=151.6178853781508,queue_time=9.643537807017545,queue_size=137,calculating=0.04832136184210526,waiting=3.082209692982456,mainthread=0.12808129824561404,gets=456,sets=0
time=3.408882234,thread=14,resp_time=13.118269455421686,throughput=137.98557550862407,queue_time=9.627260279518072,queue_size=80,calculating=0.09276096385542168,waiting=3.36006334939759,mainthread=0.038184862650602405,gets=415,sets=0
time=3.409384054,thread=15,resp_time=12.433480781181618,throughput=151.95038074082217,queue_time=9.267461463894968,queue_size=74,calculating=0.0394566761487965,waiting=3.091688842450766,mainthread=0.034873798687089716,gets=457,sets=0
time=3.41007078,thread=16,resp_time=13.129279423580787,throughput=152.28287610349355,queue_time=9.846171176855895,queue_size=61,calculating=0.0844087598253275,waiting=3.152081917030568,mainthread=0.04661756986899563,gets=459,sets=0
time=3.411476035,thread=17,resp_time=12.288936791828794,throughput=170.902616413091,queue_time=9.46971593774319,queue_size=120,calculating=0.04604460700389105,waiting=2.712408708171206,mainthread=0.06076753891050583,gets=514,sets=0
time=3.412043658,thread=18,resp_time=12.709714875,throughput=156.9378111808929,queue_time=9.53722563559322,queue_size=136,calculating=0.03200864194915254,waiting=3.071035063559322,mainthread=0.06944553389830509,gets=472,sets=0
time=3.412778586,thread=19,resp_time=12.448542359550562,throughput=147.96043638876557,queue_time=8.991972501123596,queue_size=135,calculating=0.04056110112359551,waiting=3.361197186516854,mainthread=0.05481157078651685,gets=445,sets=0
time=3.413426412,thread=20,resp_time=12.92319294514768,throughput=157.60280190623567,queue_time=9.766380556962025,queue_size=147,calculating=0.08129767088607595,waiting=3.025181518987342,mainthread=0.05033319831223629,gets=475,sets=0
time=3.413959632,thread=21,resp_time=12.624535240860215,throughput=154.61034364219324,queue_time=9.375142251612903,queue_size=143,calculating=0.04427633548387097,waiting=3.122780105376344,mainthread=0.08233654838709677,gets=465,sets=0
time=3.414332947,thread=22,resp_time=13.000554649553571,throughput=148.95792247677971,queue_time=9.806103033482144,queue_size=143,calculating=0.024510060267857143,waiting=3.1093411629464285,mainthread=0.06060039285714285,gets=448,sets=0
time=3.414709062,thread=23,resp_time=12.305651546534653,throughput=167.91015814904856,queue_time=9.389835021782178,queue_size=142,calculating=0.04124477623762376,waiting=2.8346986772277227,mainthread=0.03987307128712871,gets=505,sets=0
time=3.415066776,thread=24,resp_time=12.860436145877378,throughput=157.2703065435643,queue_time=9.754550090909092,queue_size=142,calculating=0.05713898520084566,waiting=2.9943812959830867,mainthread=0.05436577378435518,gets=473,sets=0
time=3.415413989,thread=25,resp_time=12.936987869281046,throughput=152.61537146616493,queue_time=9.597935178649237,queue_size=142,calculating=0.06340769934640522,waiting=3.1405469084967317,mainthread=0.13509808278867103,gets=459,sets=0
